FullPath;Package;Element;Property;DependentPackage;DependendElement;GUID
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;GridCoverage;Irregular-axis;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.GridCoverage;AllRequirements;{A6B7AB49-1365-440c-B564-C761445B9FEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;GridCoverage;Rectangular-grid;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.GridCoverage;AllRequirements;{A6B7AB49-1365-440c-B564-C761445B9FEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;GridCoverage;Regular-axis;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.GridCoverage;AllRequirements;{A6B7AB49-1365-440c-B564-C761445B9FEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;GridCoverage;Single-point-value;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.GridCoverage;AllRequirements;{A6B7AB49-1365-440c-B564-C761445B9FEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;GridCoverage;Sub-coverage;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite.GridCoverage;Figure 12: Class GridCoverage ;{176D672F-1A3C-49f7-9E53-E1922D93DF88}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;GridCoverage;Sub-coverage;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.GridCoverage;AllRequirements;{A6B7AB49-1365-440c-B564-C761445B9FEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiCurveCoverage;Multi-curve;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite.MultiCurveCoverage;Figure 16: Class MultiCurveCoverage;{462FA8EA-CFD3-447d-82F3-3935530C4F70}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiCurveCoverage;Multi-curve;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiPointCoverage;AllRequirements;{B9FD24F3-217B-4ead-8255-D0873A3F2E10}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiCurveCoverage;Multi-curve;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiCurveCoverage;AllRequirements;{51F19750-E1E1-4082-A2C4-AF2CE48D50C0}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiCurveCoverage;Multi-curve-evaluate;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiPointCoverage;AllRequirements;{B9FD24F3-217B-4ead-8255-D0873A3F2E10}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiCurveCoverage;Multi-curve-evaluate;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiCurveCoverage;AllRequirements;{51F19750-E1E1-4082-A2C4-AF2CE48D50C0}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiPointCoverage;Multi-point;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite.MultiPointCoverage;Figure 8: Class MultiPointCoverage;{3D4593B5-3414-4d58-8008-86CFCBB823FD}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiPointCoverage;Multi-point-evaluate;Dependency;ISO TC211;ISO 19107 Spatial schema;{ABA38243-1D64-47c3-8056-229A18850187}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiSolidCoverage;Multi-solid;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite.MultiSolidCoverage;Figure 23: Class MultiSolidCoverage ;{0FFEB713-99F6-46e9-9127-9D2E761596DE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiSolidCoverage;Multi-solid;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiSolidCoverage;AllRequirements;{DCEC9F3B-63CD-4314-9B2B-D467E76F0549}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiSolidCoverage;Multi-solid-evaluate;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiSolidCoverage;AllRequirements;{DCEC9F3B-63CD-4314-9B2B-D467E76F0549}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiSurfaceCoverage;Multi-surface;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite.MultiSurfaceCoverage;Figure 18: Class MultiSurfaceCoverage ;{1CEA913A-5B94-47cc-A71D-7FAE26789B42}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiSurfaceCoverage;Multi-surface;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiSurfaceCoverage;AllRequirements;{0DB52C2E-19E6-4ee1-91A0-AAC922E099A5}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.RequirementsSuite;MultiSurfaceCoverage;Multi-surface-evaluate;Dependency;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.ModularSpecification.AbstractTestSuite.MultiSurfaceCoverage;AllRequirements;{0DB52C2E-19E6-4ee1-91A0-AAC922E099A5}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_DirectPosition;dimension;ISO TC211.ISO 19153 Geospatial Digital Rights Management Reference Model (GeoDRM RM).ISO 19153 Edition 1.Data Model.XMLSchema;integer;{4642EC1C-01A5-431f-BCC7-E6FA7FEEC251}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_DirectPosition;rsid;ISO TC211.ISO 19163 Content components and encoding rules for imagery and gridded data.ISO 19163-1 Edition 1.Figure 1 Relationship with relative standards.JPEG 2000.BasicTypes;string;{B9A70D13-3381-4f49-92AD-ACE1B31C2F61}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_DirectPosition;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;;{D430112E-B447-49f4-8D04-07B162D73582}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_DirectPosition;coordinate;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coordinate;{363B40ED-4E3B-4e33-B96C-56FE2190F578}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO 19123-2 Edition 1.CIS1.0;Coverage;{C638363E-433B-434b-8D60-D22A7A92A921}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_Coverage;{AFB20019-E208-4f28-8CF5-C92E5CC1AB10}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSolidCoverage;CV_MultiSolidCoverage;{496CB5E6-839A-4920-AD3C-E7E8820DCE8C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSurfaceCoverage;CV_MultiSurfaceCoverage;{804071D2-6982-494f-8551-C4774FA5E34F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiCurveCoverage;CV_MultiCurveCoverage;{A6D3984A-9C34-4e54-A5FC-A13F9622A9C8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_GridCoverage;CV_GeneralGridCoverage;{94D5897B-7F7D-4747-B1D2-F3E982C53BBE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiPointCoverage;CV_MultiPointCoverage;{C0C5AD72-60D8-408f-8E63-64D69DF64D6F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByFunction;{7861E56D-C2DC-4932-9556-F467C99DE55F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;{3E4BB94A-9A22-464d-A942-B26E7DD7E9A3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_Partition;{DA06AA7D-AA95-442a-A74E-9C6F6F62A5C3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByPartitioning;{10BC5C51-4EA2-4f95-BD16-6D1A52ADE715}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Dependency;Other ISO Standards.ISO 19505 Unified Modeling Language (OMG UML).UML metamodel;Interface;{FF01EC34-4C58-4c0a-A62A-A4A603D58FAC}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coverage;Dependency;Other ISO Standards.ISO 19505 Unified Modeling Language (OMG UML).UML metamodel;Class;{BA10424A-BBF1-4677-ACB0-D05748BA3941}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_Coordinate;directPosition;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_DirectPosition;{5FF739AC-1DE2-4520-AE13-6FDBD63D1774}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;CV_Coverage;CV_ValueSet;value;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageCRS;imageDatum;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageDatum;{EFE047C5-D67D-4109-A955-B143697EE662}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageCRS;imageCS;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageCS;{E1F2BFDF-53DB-42f2-9405-991E80475980}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageCRS;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexCRS;{D7A380C1-57F5-4052-9FF0-700240817636}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageCS;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexCS;{4E542F1A-7082-48d7-B7E8-3C02845220F8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageCS;imageCRS;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageCRS;{8C043A2B-FEC5-4c3b-828B-0C24D8669227}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageDatum;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexDatum;{4BFD2646-5EC7-4b95-9211-8C8F9566DC76}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;ImageDatum;imageCRS;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageCRS;{8C043A2B-FEC5-4c3b-828B-0C24D8669227}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCRS;indexCS;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexCS;{4E542F1A-7082-48d7-B7E8-3C02845220F8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCRS;indexDatum;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexDatum;{4BFD2646-5EC7-4b95-9211-8C8F9566DC76}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCRS;Generalization;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Coordinate Reference Systems;EngineeringCRS;{B3BF211D-19C1-4fd6-B774-C28BED93B841}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCRS;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageCRS;{8C043A2B-FEC5-4c3b-828B-0C24D8669227}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCS;Generalization;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Coordinate Systems;CartesianCS;{30DB9A10-2A29-406f-8C79-4E5817B1F512}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCS;indexCRS;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexCRS;{D7A380C1-57F5-4052-9FF0-700240817636}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexCS;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageCS;{E1F2BFDF-53DB-42f2-9405-991E80475980}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexDatum;Generalization;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Datums;EngineeringDatum;{336E3ADB-97EE-4d0f-B333-56EDC89CA3BA}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexDatum;indexCRS;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;IndexCRS;{D7A380C1-57F5-4052-9FF0-700240817636}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;IndexCRS and ImageCRS;IndexDatum;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.IndexCRS and ImageCRS;ImageDatum;{EFE047C5-D67D-4109-A955-B143697EE662}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByPartitioning;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByGeometryValuePair;{784D49D7-7D61-459f-917C-F5251A98FDBB}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByPartitioning;element;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_GeometryValuePair;{69117AD4-4690-4f2d-986D-221888708753}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByPartitioning;partition;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_Partition;{DA06AA7D-AA95-442a-A74E-9C6F6F62A5C3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByPartitioning;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_Partition;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;;{353DBA63-7111-433b-9D8E-9C8B58D51595}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_Partition;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_Partition;super-coverage;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByPartitioning;{10BC5C51-4EA2-4f95-BD16-6D1A52ADE715}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByGeometryValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByPartitioning;{10BC5C51-4EA2-4f95-BD16-6D1A52ADE715}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_GeometryValuePair;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;;{293A397D-83D9-40c5-8167-2CE8F04A6FCC}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_GeometryValuePair;super-coverage;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByPartitioning;{10BC5C51-4EA2-4f95-BD16-6D1A52ADE715}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiSolidCoverage;CV_MultiSolidCoverage;{496CB5E6-839A-4920-AD3C-E7E8820DCE8C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_MultiCurveCoverage;CV_MultiCurveCoverage;{A6D3984A-9C34-4e54-A5FC-A13F9622A9C8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;rangeSet;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_RangeSet;{8B4E627C-91D5-466b-A92C-D9F4CE132851}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;domainSet;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_DomainSet;{66337D69-E67C-4178-AD5A-D9E842BCB7E2}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;Realisation;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;CV_Coverage;{BF901A28-C89B-4525-99EE-F94F6876C54B}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_DomainSet;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;;{F6F72A4C-11E2-40ff-8442-850CD348901A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_DomainSet;element;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_DomainElement;{8253D6D8-25D2-4820-9861-404003C3E1B6}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_DomainSet;coverage;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_CoverageByDomainAndRange;{3E4BB94A-9A22-464d-A942-B26E7DD7E9A3}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_DomainElement;domainSet;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_DomainSet;{66337D69-E67C-4178-AD5A-D9E842BCB7E2}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_RangeSet;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;;{F6F72A4C-11E2-40ff-8442-850CD348901A}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage;Coverage Domain/Range Structures;CV_RangeSet;element;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.CV_Coverage.Coverage Domain/Range Structures;CV_RangeElement;{9C479E7B-1134-4c70-ACDE-44CD2783260A}
